legacy_db,legacy_table,family,target_entity,target_table,legacy_column_count,primary_key_columns,foreign_key_count
01-ventanilla,vus_tramites_qc1_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_qcCHK_numsol|vus_qcCHK_tpt_id|vus_qcCHK_tpr_id|vus_qcCHK_tec_id|vus_qcCHK_ttc_id|vus_qcCHK_ttd_id|vus_qcCHK_ttl_qcrt,1
01-ventanilla,vus_tramites_qc1_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,14,vus_qcDOC_numsol|vus_qcDOC_tpt_id|vus_qcDOC_tpr_id|vus_qcDOC_ttc_id|vus_qcDOC_ttd_id|vus_qcDOC_ttd_part,1
01-ventanilla,vus_tramites_qc1_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,116,vus_qcEMP_numsol|vus_qcEMP_tpt_id|vus_qcEMP_tpr_id|vus_qcEMP_rif|vus_qcEMP_rol_id|vus_qcEMP_nombre,1
01-ventanilla,vus_tramites_qc1_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,10,vus_qcEST_numsol|vus_qcEST_tpt_id|vus_qcEST_tpr_id|vus_qcEST_tts_id,0
01-ventanilla,vus_tramites_qc1_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_qcFIT_numsol|vus_qcFIT_tpt_id|vus_qcFIT_tpr_id|vus_qcFIT_tipo,1
01-ventanilla,vus_tramites_qc1_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,17,vus_qcMSG_numsol|vus_qcMSG_tpt_id|vus_qcMSG_tpr_id|vus_qcMSG_tipo|vus_qcMSG_fecha,0
01-ventanilla,vus_tramites_qc1_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_qcMUE_numsol|vus_qcMUE_tpt_id|vus_qcMUE_tpr_id|vus_qcMUE_tipo,1
01-ventanilla,vus_tramites_qc1_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_qcfil_numsol|vus_qcfil_tpt_id|vus_qcfil_tpr_id|vus_qcfil_date,0
01-ventanilla,vus_tramites_qc1_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,24,vus_qcFOR_numsol|vus_qcFOR_tpt_id|vus_qcFOR_tpr_id|vus_qcFOR_id|vus_qcFOR_sus_nom|vus_qcFOR_tipo,1
01-ventanilla,vus_tramites_qc1_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_qc_tpt_numsol|vus_qc_tpt_id|vus_qc_tpr_id,1
01-ventanilla,vus_tramites_qc2,vus_tramites_{tipo},case_request,case_request,67,vus_qc_numsol|vus_qc_tpt_id|vus_qc_tpr_id,0
01-ventanilla,vus_tramites_qc2_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_qcAUD_numsol|vus_qcAUD_tpt_id|vus_qcAUD_tpr_id|vus_qcAUD_crea_dt,1
01-ventanilla,vus_tramites_qc2_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_qcCHKi_numsol|vus_qcCHKi_tpt_id|vus_qcCHKi_tpr_id|vus_qcCHKi_etapa|vus_qcCHKi_tec_id,1
01-ventanilla,vus_tramites_qc2_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_qcCHK_numsol|vus_qcCHK_tpt_id|vus_qcCHK_tpr_id|vus_qcCHK_tec_id|vus_qcCHK_ttc_id|vus_qcCHK_ttd_id|vus_qcCHK_ttl_qcrt,1
01-ventanilla,vus_tramites_qc2_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,14,vus_qcDOC_numsol|vus_qcDOC_tpt_id|vus_qcDOC_tpr_id|vus_qcDOC_ttc_id|vus_qcDOC_ttd_id|vus_qcDOC_ttd_part,1
01-ventanilla,vus_tramites_qc2_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,116,vus_qcEMP_numsol|vus_qcEMP_tpt_id|vus_qcEMP_tpr_id|vus_qcEMP_rif|vus_qcEMP_rol_id|vus_qcEMP_nombre,1
01-ventanilla,vus_tramites_qc2_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,10,vus_qcEST_numsol|vus_qcEST_tpt_id|vus_qcEST_tpr_id|vus_qcEST_tts_id,0
01-ventanilla,vus_tramites_qc2_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_qcFIT_numsol|vus_qcFIT_tpt_id|vus_qcFIT_tpr_id|vus_qcFIT_tipo,1
01-ventanilla,vus_tramites_qc2_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,17,vus_qcMSG_numsol|vus_qcMSG_tpt_id|vus_qcMSG_tpr_id|vus_qcMSG_tipo|vus_qcMSG_fecha,0
01-ventanilla,vus_tramites_qc2_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_qcMUE_numsol|vus_qcMUE_tpt_id|vus_qcMUE_tpr_id|vus_qcMUE_tipo,1
01-ventanilla,vus_tramites_qc2_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_qcfil_numsol|vus_qcfil_tpt_id|vus_qcfil_tpr_id|vus_qcfil_date,0
01-ventanilla,vus_tramites_qc2_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,24,vus_qcFOR_numsol|vus_qcFOR_tpt_id|vus_qcFOR_tpr_id|vus_qcFOR_id|vus_qcFOR_sus_nom|vus_qcFOR_tipo,1
01-ventanilla,vus_tramites_qc2_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_qc_tpt_numsol|vus_qc_tpt_id|vus_qc_tpr_id,1
01-ventanilla,vus_tramites_qc3,vus_tramites_{tipo},case_request,case_request,67,vus_qc_numsol|vus_qc_tpt_id|vus_qc_tpr_id,0
01-ventanilla,vus_tramites_qc3_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_qcAUD_numsol|vus_qcAUD_tpt_id|vus_qcAUD_tpr_id|vus_qcAUD_crea_dt,1
01-ventanilla,vus_tramites_qc3_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_qcCHKi_numsol|vus_qcCHKi_tpt_id|vus_qcCHKi_tpr_id|vus_qcCHKi_etapa|vus_qcCHKi_tec_id,1
01-ventanilla,vus_tramites_qc3_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_qcCHK_numsol|vus_qcCHK_tpt_id|vus_qcCHK_tpr_id|vus_qcCHK_tec_id|vus_qcCHK_ttc_id|vus_qcCHK_ttd_id|vus_qcCHK_ttl_qcrt,1
01-ventanilla,vus_tramites_qc3_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,14,vus_qcDOC_numsol|vus_qcDOC_tpt_id|vus_qcDOC_tpr_id|vus_qcDOC_ttc_id|vus_qcDOC_ttd_id|vus_qcDOC_ttd_part,1
01-ventanilla,vus_tramites_qc3_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,116,vus_qcEMP_numsol|vus_qcEMP_tpt_id|vus_qcEMP_tpr_id|vus_qcEMP_rif|vus_qcEMP_rol_id|vus_qcEMP_nombre,1
01-ventanilla,vus_tramites_qc3_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,10,vus_qcEST_numsol|vus_qcEST_tpt_id|vus_qcEST_tpr_id|vus_qcEST_tts_id,0
01-ventanilla,vus_tramites_qc3_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_qcFIT_numsol|vus_qcFIT_tpt_id|vus_qcFIT_tpr_id|vus_qcFIT_tipo,1
01-ventanilla,vus_tramites_qc3_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,17,vus_qcMSG_numsol|vus_qcMSG_tpt_id|vus_qcMSG_tpr_id|vus_qcMSG_tipo|vus_qcMSG_fecha,0
01-ventanilla,vus_tramites_qc3_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_qcMUE_numsol|vus_qcMUE_tpt_id|vus_qcMUE_tpr_id|vus_qcMUE_tipo,1
01-ventanilla,vus_tramites_qc3_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_qcfil_numsol|vus_qcfil_tpt_id|vus_qcfil_tpr_id|vus_qcfil_date,0
01-ventanilla,vus_tramites_qc3_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,24,vus_qcFOR_numsol|vus_qcFOR_tpt_id|vus_qcFOR_tpr_id|vus_qcFOR_id|vus_qcFOR_sus_nom|vus_qcFOR_tipo,1
01-ventanilla,vus_tramites_qc3_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_qc_tpt_numsol|vus_qc_tpt_id|vus_qc_tpr_id,1
01-ventanilla,vus_tramites_qc_AUDIENCIAS,vus_tramites_{tipo}_audiencias,case_appointment,case_event,14,vus_qcAUD_numsol|vus_qcAUD_tpt_id|vus_qcAUD_tpr_id|vus_qcAUD_crea_dt,1
01-ventanilla,vus_tramites_qc_CHKinf,vus_tramites_{tipo}_chkinf,case_checklist_response,case_checklist_response,13,vus_qcCHKi_numsol|vus_qcCHKi_tpt_id|vus_qcCHKi_tpr_id|vus_qcCHKi_etapa|vus_qcCHKi_tec_id,1
01-ventanilla,vus_tramites_qc_CHKl,vus_tramites_{tipo}_chkl,case_checklist_response,case_checklist_response,70,vus_qcCHK_numsol|vus_qcCHK_tpt_id|vus_qcCHK_tpr_id|vus_qcCHK_tec_id|vus_qcCHK_ttc_id|vus_qcCHK_ttd_id|vus_qcCHK_ttl_qcrt,1
01-ventanilla,vus_tramites_qc_DOCs,vus_tramites_{tipo}_docs,case_document,case_document,14,vus_qcDOC_numsol|vus_qcDOC_tpt_id|vus_qcDOC_tpr_id|vus_qcDOC_ttc_id|vus_qcDOC_ttd_id|vus_qcDOC_ttd_part,1
01-ventanilla,vus_tramites_qc_EMPRESAS,vus_tramites_{tipo}_empresas,case_party,case_party,116,vus_qcEMP_numsol|vus_qcEMP_tpt_id|vus_qcEMP_tpr_id|vus_qcEMP_rif|vus_qcEMP_rol_id|vus_qcEMP_nombre,1
01-ventanilla,vus_tramites_qc_ESTATUS,vus_tramites_{tipo}_estatus,case_event,case_event,13,vus_qcEST_numsol|vus_qcEST_tpt_id|vus_qcEST_tpr_id|vus_qcEST_tts_id,0
01-ventanilla,vus_tramites_qc_FIT,vus_tramites_{tipo}_fit,case_technical_sheet,form_submission,32,vus_qcFIT_numsol|vus_qcFIT_tpt_id|vus_qcFIT_tpr_id|vus_qcFIT_tipo,1
01-ventanilla,vus_tramites_qc_MENSAJES,vus_tramites_{tipo}_mensajes,case_event,case_event,19,vus_qcMSG_numsol|vus_qcMSG_tpt_id|vus_qcMSG_tpr_id|vus_qcMSG_tipo|vus_qcMSG_fecha,0
01-ventanilla,vus_tramites_qc_MUESTRAS,vus_tramites_{tipo}_muestras,case_sample,case_event,16,vus_qcMUE_numsol|vus_qcMUE_tpt_id|vus_qcMUE_tpr_id|vus_qcMUE_tipo,1
01-ventanilla,vus_tramites_qc_PAGOs,vus_tramites_{tipo}_pagos,case_request,case_request,16,vus_qcPAG_numsol|vus_qcPAG_tpt_id|vus_qcPAG_tpr_id|vus_qcPAG_ban_id|vus_qcPAG_bol_id|vus_qcPAG_tpo,0
01-ventanilla,vus_tramites_qc_dates,vus_tramites_{tipo}_dates,case_request,case_request,26,vus_qc_dat_numsol|vus_qc_dat_tpt_id|vus_qc_dat_tpr_id,0
01-ventanilla,vus_tramites_qc_files,vus_tramites_{tipo}_files,case_file,case_file,13,vus_qcfil_numsol|vus_qcfil_tpt_id|vus_qcfil_tpr_id|vus_qcfil_date,0
01-ventanilla,vus_tramites_qc_formula,vus_tramites_{tipo}_formula,case_formula_component,form_submission,24,vus_qcFOR_numsol|vus_qcFOR_tpt_id|vus_qcFOR_tpr_id|vus_qcFOR_id|vus_qcFOR_sus_nom|vus_qcFOR_tipo,1
01-ventanilla,vus_tramites_qc_tramite,vus_tramites_{tipo}_tramite,case_step_payload,form_submission,62,vus_qc_tpt_numsol|vus_qc_tpt_id|vus_qc_tpr_id,1
01-ventanilla,vus_tramites_timbres,vus_tramites_timbres,legacy_reference_or_payload,raw_record,16,vus_tim_numsol|vus_tim_tpt_id|vus_tim_tpr_id|vus_tim_ban_id|vus_tim_bol_id|vus_tim_tpo,0
01-ventanilla,vus_usuarios,vus_usuarios,user_account,user_account,42,vus_usr_id,0
01-ventanilla,vus_usuarios_empresas,vus_usuarios_empresas,user_account,user_account,7,vus_use_id|vus_use_tpr_id|vus_use_emp_id|vus_use_rol_id,1
01-ventanilla,vus_usuarios_envios,vus_usuarios_envios,user_account,user_account,26,vus_usv_id|vus_usv_tpr_id|vus_usv_tpt_id,1
01-ventanilla,vus_usuarios_pagos,vus_usuarios_pagos,user_account,user_account,8,vus_pag_num|vus_pag_tipo|vus_pag_tpr_id,1
01-ventanilla,vus_usuarios_patrocinantes,vus_usuarios_patrocinantes,user_account,user_account,6,vus_pat_id|vus_pat_tpr_id|vus_pat_farm_ci,1
01-ventanilla,vus_usuarios_poderes,vus_usuarios_poderes,user_account,user_account,9,vus_upp_id|vus_upp_tpr_id|vus_upp_poder_id,1
01-ventanilla,vus_usuarios_poderes_prods,vus_usuarios_poderes_prods,user_account,user_account,8,vus_upr_id|vus_upr_tpr_id|vus_upr_poder_id|vus_upr_numreg,2
01-ventanilla,vus_usuarios_productos,vus_usuarios_productos,user_account,user_account,8,vus_usp_id|vus_usp_tpr_id,1
01-ventanilla,vus_usuarios_solicitud_registro,vus_usuarios_solicitud_registro,user_account,user_account,72,vus_solreg_id,0
01-ventanilla,vus_usuarios_solicitud_registro_poderes,vus_usuarios_solicitud_registro_poderes,user_account,user_account,9,vus_solpod_p_id|vus_solpod_tpr_id|vus_solpod_poder_id,1
01-ventanilla,vus_usuarios_solicitud_registro_poderes_prods,vus_usuarios_solicitud_registro_poderes_prods,user_account,user_account,8,vus_podpro_p_id|vus_podpro_tpr_id|vus_podpro_poder_id|vus_podpro_numreg,2
01-ventanilla,vus_usuarios_solicitud_registro_productos,vus_usuarios_solicitud_registro_productos,user_account,user_account,6,vus_solreg_p_id|vus_solreg_tpr_id,1
01-ventanilla,vus_usuarios_solicitudes,vus_usuarios_solicitudes,user_account,user_account,16,vus_sol_num|vus_sol_tipo,1
01-ventanilla,vus_usuarios_solicitudes_pagos,vus_usuarios_solicitudes_pagos,user_account,user_account,8,vus_solpag_num|vus_solpag_tipo|vus_solpag_tpr_id,1
01-ventanilla,vus_usuarios_solicitudes_poderes,vus_usuarios_solicitudes_poderes,user_account,user_account,10,vus_solupp_solnum|vus_solupp_tipo|vus_solupp_tpr_id|vus_solupp_poder_id,1
01-ventanilla,vus_usuarios_solicitudes_poderes_prods,vus_usuarios_solicitudes_poderes_prods,user_account,user_account,9,vus_solupr_solnum|vus_solupr_tipo|vus_solupr_tpr_id|vus_solupr_poder_id|vus_solupr_numreg,2
01-ventanilla,vus_usuarios_solicitudes_productos,vus_usuarios_solicitudes_productos,user_account,user_account,7,vus_solpro_p_id|vus_solpro_tipo|vus_solpro_tpr_id,1
02-administrativo-evaluador,adm_ayuda,adm_ayuda,legacy_reference_or_payload,raw_record,4,adm_ayu_id,0
02-administrativo-evaluador,adm_ayuda_also,adm_ayuda_also,legacy_reference_or_payload,raw_record,3,adm_als_id|adm_ayu_form1|adm_ayu_form2,0
02-administrativo-evaluador,adm_config,adm_config,legacy_reference_or_payload,raw_record,96,adm_cnf_pais,0
02-administrativo-evaluador,adm_config_appo_calendar,adm_config_appo_calendar,legacy_reference_or_payload,raw_record,3,,0
02-administrativo-evaluador,adm_control_ec,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_ec1,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_ec1_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_ec1_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_ec1_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_ec1_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_ec1_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_ec1_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_ec1_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_ec2,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,0
02-administrativo-evaluador,adm_control_ec_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_ec_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_ec_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_ec_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_ec_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_ec_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_ec_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_ef,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_ef1,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_ef1_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_ef1_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_ef1_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_ef1_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_ef1_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_ef1_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_ef1_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_ef2,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,0
02-administrativo-evaluador,adm_control_ef_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_ef_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_ef_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_ef_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_ef_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_ef_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_ef_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_fv,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_fv1,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_fv1_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_fv1_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_fv1_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_fv1_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_fv1_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_fv1_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_fv1_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_fv2,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,0
02-administrativo-evaluador,adm_control_fv_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_fv_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_fv_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_fv_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_fv_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_fv_loq,adm_control_{tipo}_loq,case_observation,case_event,29,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_cou_id,1
02-administrativo-evaluador,adm_control_fv_mails,adm_control_{tipo}_mails,case_event,case_event,15,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_tipo|adm_con_fecha|adm_con_tec_id,0
02-administrativo-evaluador,adm_control_lc,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_lc1,adm_control_{tipo},case_administrative_control,case_administrative_control,73,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_esa_id,2
02-administrativo-evaluador,adm_control_lc1_audiencias,adm_control_{tipo}_audiencias,case_appointment,case_event,15,adm_coa_numsol|adm_coa_tpt_id|adm_coa_tpr_id|adm_coa_crea_dt,0
02-administrativo-evaluador,adm_control_lc1_docs,adm_control_{tipo}_docs,case_document_review,case_document,30,adm_cod_numsol|adm_cod_tpt_id|adm_cod_tpr_id|adm_cod_tec_id|adm_cod_ttc_id|adm_cod_sr_id,0
02-administrativo-evaluador,adm_control_lc1_etapas,adm_control_{tipo}_etapas,case_event,case_event,46,adm_coe_numsol|adm_coe_tpt_id|adm_coe_tpr_id|adm_coe_tpe_id|adm_coe_tpe_orden,3
02-administrativo-evaluador,adm_control_lc1_evaluators,adm_control_{tipo}_evaluators,case_party,case_party,11,adm_eva_numsol|adm_eva_tpt_id|adm_eva_tpr_id|adm_eva_tec_id|adm_eva_ttc_id,0
02-administrativo-evaluador,adm_control_lc1_files,adm_control_{tipo}_files,case_file,case_file,13,adm_cof_numsol|adm_cof_tpt_id|adm_cof_tpr_id|adm_cof_date,0
02-administrativo-evaluador,adm_control_lc1_insp,adm_control_{tipo}_insp,case_administrative_control,case_administrative_control,12,adm_con_numsol|adm_con_tpt_id|adm_con_tpr_id|adm_con_id,0
